X;Y;LINIE;KM;Dst-Abk;BPS NAME;TYP TEXT;TYP AUSWAHL;ID-AUTOMAT;SPRACHE;ABK STRVERW;LAUF_NR;geopos
1282678.933;2697106.208;820;39.758;STKT;St. Katharinental;S-POS;S-POS;06148251;Deutsch;SBB CFF FFS;2;47.6875316594,8.73201916714
1283791.494;2689658.986;820;48.718;SH;Schaffhausen;DB;Andere;DB;Deutsch;SBB CFF FFS;6;47.698597711,8.63306796922
1283093.499;2690635.015;820;46.933;FT;Feuerthalen;ePOS;ePOS;03425252;Deutsch;SBB CFF FFS;6;47.6921868771,8.64592563689
1270670.015;2680840.995;770;23.662;HUEW;Huntwangen-Wil;ePOS;ePOS;03403253;Deutsch;SBB CFF FFS;-2;47.5817495149,8.51321542311
1273188.988;2683114.46;770;27.087;RZ;Rafz;ePOS;ePOS;03404253;Deutsch;SBB CFF FFS;-1;47.6041179526,8.54390354118
1281659.678;2688518.345;770;39.095;NHRH;Neuhausen Rheinfall;ePOS;ePOS;;Deutsch;SBB CFF FFS;5;47.6795830681,8.61744786135
1275628.497;2684805.812;770;30.165;LOT;Lottstetten;ePOS;ePOS;03420252;Deutsch;SBB CFF FFS;0;47.6258390173,8.56685902628
1278825.944;2685268.161;770;34.358;JE;Jestetten;ePOS;ePOS;03421252;Deutsch;SBB CFF FFS;2;47.6545320776,8.57362442173
1267046.435;2681700.257;770;19.449;GF;Glattfelden;S-POS;S-POS;03401252;Deutsch;SBB CFF FFS;-4;47.5490569205,8.52396970345
1269631.131;2681099.012;770;22.254;EGL;Eglisau;ePOS;ePOS;03402253;Deutsch;SBB CFF FFS;-3;47.5723752162,8.51645506272
1282028.937;2689075.115;770;40.092;NH;Neuhausen;ePOS;ePOS;03423253;Deutsch;SBB CFF FFS;5;47.6828280788,8.62493576699
1264239.72;2682692.189;769;16.216;BUE;Bulach;ePOS;ePOS;03400 257;Deutsch;SBB CFF FFS;5;47.5236922911,8.5366236289
1263948.644;2686483.38;769;12.331;EMB;Embrach-Rorbas;ePOS;ePOS;06041252;Deutsch;SBB CFF FFS;5;47.5205866511,8.58690012246
1260667.046;2695751.945;769;1.724;WTOE;Winterthur Toss;ePOS;ePOS;06044253;Deutsch;SBB CFF FFS;2;47.4897910223,8.70923685126
1263510.623;2690985.276;769;7.584;PFU;Pfungen;ePOS;ePOS;06042253;Deutsch;SBB CFF FFS;4;47.5160397122,8.64657500705
1264238.677;2682691.0;769;16.216;BUE;Bulach;ePOS;ePOS;03400 256;Deutsch;SBB CFF FFS;5;47.5236830611,8.53660764944
1262479.461;2693593.643;769;4.675;WWUE;Winterthur Wulflingen;ePOS;ePOS;06043253;Deutsch;SBB CFF FFS;2;47.506400439,8.68098213574
1260190.782;2680232.295;768;21.204;NG;Niederglatt;ePOS;ePOS;03313253;Deutsch;SBB CFF FFS;1;47.4875849648,8.50323547667
1282071.563;2689086.298;762;53.843;NH;Neuhausen;S-POS;S-POS;03423252;Deutsch;SBB CFF FFS;7;47.6832098618,8.62509326486
1272185.985;2693184.963;762;39.135;AN;Andelfingen;ePOS;ePOS;06047252;Deutsch;SBB CFF FFS;1;47.5937454867,8.6775925797
1280243.612;2688284.035;762;51.28;DA;Dachsen;ePOS;ePOS;06049253;Deutsch;SBB CFF FFS;4;47.6668809881,8.61404546399
1281319.129;2688279.633;762;52.487;SLF;Schloss Laufen am Rheinfall;ePOS;ePOS;06039251;Deutsch;SBB CFF FFS;5;47.6765529625,8.61420138902
1283701.676;2689574.889;762;55.986;SH;Schaffhausen;ePOS;ePOS;03424262;Deutsch;SBB CFF FFS;7;47.6978015585,8.63192959477
1283704.655;2689605.707;762;56.005;SH;Schaffhausen;ePOS;ePOS;03424260;Deutsch;SBB CFF FFS;7;47.6978241305,8.63234069016
1283791.803;2689657.789;762;56.106;SH;Schaffhausen;ePOS;ePOS;03424263;Deutsch;SBB CFF FFS;8;47.6986006534,8.63305208776
1266807.406;2694580.982;762;32.675;HET;Hettlingen;ePOS;ePOS;06045253;Deutsch;SBB CFF FFS;-1;47.5451788161,8.69500563994
1268930.502;2693787.044;762;35.027;HGT;Henggart;ePOS;ePOS;06046253;Deutsch;SBB CFF FFS;1;47.5643847794,8.68490893287
1280225.454;2688272.576;762;51.272;DA;Dachsen;S-POS;S-POS;06049252;Deutsch;SBB CFF FFS;4;47.6667192491,8.61388929932
1283673.949;2689598.277;762;55.974;SH;Schaffhausen;ePOS;ePOS;03424261;Deutsch;SBB CFF FFS;7;47.697549033,8.63223550113
1283702.571;2689573.571;762;55.986;SH;Schaffhausen;ePOS;ePOS;03424262;Deutsch;SBB CFF FFS;7;47.6978097868,8.63191222051
1283790.522;2689656.93;762;56.105;SH;Schaffhausen;ePOS;ePOS;03424252;Deutsch;SBB CFF FFS;8;47.698589252,8.63304038606
1276320.43;2691511.713;762;45.962;MTL;Marthalen;ePOS;ePOS;06048253;Deutsch;SBB CFF FFS;3;47.6311597207,8.65620190652
1259150.992;2679156.808;761;15.062;NIE;Niederhasli;ePOS;ePOS;03314253;Deutsch;SBB CFF FFS;1;47.4783643347,8.48878179681
1261248.531;2673352.639;761;21.63;SCHO;Schofflisdorf-Oberweningen;ePOS;ePOS;03317253;Deutsch;SBB CFF FFS;4;47.4979009317,8.41213236282
1262698.692;2670121.053;761;25.201;NW;Niederweningen;ePOS;ePOS;03319253;Deutsch;SBB CFF FFS;7;47.5112951634,8.36947630615
1259585.358;2676926.547;761;17.48;DI;Dielsdorf;ePOS;ePOS;03315253;Deutsch;SBB CFF FFS;3;47.4825353112,8.45927167355
1262147.884;2670905.28;761;24.237;NWD;Niederweningen Dorf;ePOS;ePOS;03318253;Deutsch;SBB CFF FFS;6;47.506257505,8.37979820674
1262697.404;2670120.206;761;25.201;NW;Niederweningen;S-POS;S-POS;03319252;Deutsch;SBB CFF FFS;7;47.5112836705,8.36946486054
1260403.713;2676030.349;761;18.741;STMR;Steinmaur;ePOS;ePOS;03316253;Deutsch;SBB CFF FFS;3;47.4899991509,8.44752196813
1251822.505;2683356.291;760;4.676;ZOER;Zurich Oerlikon;S-POS;S-POS;03006258;Deutsch;SBB CFF FFS;-3;47.4119392071,8.54311997909
1251821.779;2683357.37;760;4.677;ZOER;Zurich Oerlikon;ePOS;ePOS;03006266;Deutsch;SBB CFF FFS;-3;47.4119325414,8.54313413888
1251913.664;2683525.558;760;4.869;ZOER;Zurich Oerlikon;ePOS;ePOS;03006270;Deutsch;SBB CFF FFS;-2;47.412737574,8.54537955439
1251915.147;2683525.968;760;4.87;ZOER;Zurich Oerlikon;ePOS;ePOS;03006269;Deutsch;SBB CFF FFS;-2;47.412750859,8.54538526351
1264225.394;2682695.063;760;20.218;BUE;Bulach;S-POS;S-POS;;Deutsch;SBB CFF FFS;5;47.5235630966,8.53665912376
1264257.711;2682670.648;760;20.258;BUE;Bulach;S-POS;S-POS;03400 255;Deutsch;SBB CFF FFS;5;47.5238567934,8.53634098271
1251916.594;2683526.382;760;4.871;ZOER;Zurich Oerlikon;ePOS;ePOS;03006264;Deutsch;SBB CFF FFS;-2;47.4127638197,8.5453910189
1256422.197;2682599.974;760;10.423;RUEM;Rumlang;S-POS;S-POS;03311252;Deutsch;SBB CFF FFS;2;47.4534005366,8.53395052475
1256476.334;2682516.398;760;10.519;RUEM;Rumlang;ePOS;ePOS;03311253;Deutsch;SBB CFF FFS;2;47.4538978856,8.53285240892
1258267.495;2680818.863;760;13.111;OGL;Oberglatt;ePOS;ePOS;03312253;Deutsch;SBB CFF FFS;3;47.4702167924,8.51066913285
1264151.003;2682744.746;760;20.132;BUE;Bulach;S-POS;S-POS;03400254;Deutsch;SBB CFF FFS;5;47.5228878488,8.53730490617
1251823.741;2683355.977;760;4.676;ZOER;Zurich Oerlikon;ePOS;ePOS;03006265;Deutsch;SBB CFF FFS;-3;47.4119503625,8.54311604955
1253925.258;2684529.39;760;7.226;GLB;Glattbrugg;ePOS;ePOS;03310253;Deutsch;SBB CFF FFS;0;47.4307001532,8.55905958997
1253924.485;2684529.838;760;7.225;GLB;Glattbrugg;S-POS;S-POS;03310252;Deutsch;SBB CFF FFS;0;47.430693144,8.55906538111
1258273.977;2680809.135;760;13.122;OGL;Oberglatt;S-POS;S-POS;03312252;Deutsch;SBB CFF FFS;4;47.4702762811,8.51054128341
1260468.414;2700094.348;754;4.444;WSEE;Winterthur Seen;ePOS;ePOS;06002254;Deutsch;SBB CFF FFS;2;47.4873580202,8.76680447114
1257979.899;2699649.31;754;7.218;SKY;Sennhof-Kyburg;ePOS;ePOS;06003253;Deutsch;SBB CFF FFS;3;47.465047198,8.76034404661
1257241.753;2700694.108;754;8.649;KOL;Kollbrunn;ePOS;ePOS;06004253;Deutsch;SBB CFF FFS;4;47.4582501522,8.77403266427
1255783.939;2702390.826;754;11.349;RN;Rikon;S-POS;S-POS;06005253;Deutsch;SBB CFF FFS;4;47.4448785774,8.79619564359
1250201.199;2706857.393;754;21.27;SD;Saland;S-POS;S-POS;06009252;Deutsch;SBB CFF FFS;9;47.3939646563,8.85406876268
1260423.298;2700135.589;754;4.502;WSEE;Winterthur Seen;S-POS;S-POS;06002253;Deutsch;SBB CFF FFS;2;47.4869460284,8.76734146796
1255776.529;2702435.317;754;11.39;RN;Rikon;S-POS;S-POS;06005252;Deutsch;SBB CFF FFS;5;47.4448050165,8.79678371892
1255437.645;2704139.929;754;13.534;RMZ;Ramismuhle-Zell;ePOS;ePOS;06006253;Deutsch;SBB CFF FFS;6;47.4414899588,8.81930097136
1245835.123;2712861.568;754;29.829;STG;Steg;S-POS;S-POS;03135252;Deutsch;SBB CFF FFS;11;47.3537006052,8.93248085516
1241348.258;2711662.134;754;34.716;GIB;Gibswil;S-POS;S-POS;03137252;Deutsch;SBB CFF FFS;13;47.3135555856,8.91549091137
1236801.905;2711639.634;754;39.614;WL;Wald;ePOS;ePOS;03138253;Deutsch;SBB CFF FFS;13;47.2726746121,8.91406271908
1261711.65;2698862.996;754;2.519;WGR;Winterthur Gruze;ePOS;ePOS;06001253;Deutsch;SBB CFF FFS;1;47.4987243185,8.75074422756
1254998.966;2706003.99;754;15.892;TU;Turbenthal;ePOS;ePOS;06007253;Deutsch;SBB CFF FFS;7;47.4372474256,8.84390509908
1243541.974;2712203.887;754;32.351;FI;Fischenthal;ePOS;ePOS;03136253;Deutsch;SBB CFF FFS;12;47.3331912467,8.92320348945
1252834.29;2706403.836;754;18.117;WILA;Wila;ePOS;ePOS;06008253;Deutsch;SBB CFF FFS;8;47.4177167217,8.84868897073
1236234.145;2707026.111;754;44.5;TD;Tann-Durnten;S-POS;S-POS;;Deutsch;SBB CFF FFS;14;47.2683329083,8.85296839715
1260472.722;2700076.504;754;4.434;WSEE;Winterthur Seen;Andere;Andere;3-4095;Deutsch;SBB CFF FFS;1;47.4873994769,8.7665687066
1247122.917;2701668.743;753;11.322;PFZ;Pfaffikon ZH;S-POS;S-POS;03301254;Deutsch;SBB CFF FFS;3;47.3671033753,8.78465378241
1241658.466;2702326.656;753;18.108;WZ;Wetzikon;S-POS;S-POS;03123254;Deutsch;SBB CFF FFS;6;47.3178597277,8.79211451347
1247127.435;2701697.332;753;11.339;PFZ;Pfaffikon ZH;ePOS;ePOS;03301253;Deutsch;SBB CFF FFS;4;47.3671395937,8.78503323426
1249096.178;2699022.532;753;7.993;FET;Fehraltorf;ePOS;ePOS;03302253;Deutsch;SBB CFF FFS;1;47.3852518747,8.75006289448
1251665.332;2696917.999;753;4.474;IL;Illnau;ePOS;ePOS;03303253;Deutsch;SBB CFF FFS;1;47.4086692455,8.72275266051
1249101.157;2699023.668;753;7.991;FET;Fehraltorf;S-POS;S-POS;03302252;Deutsch;SBB CFF FFS;1;47.3852964799,8.75007903874
1243260.154;2703260.411;753;15.749;KN;Kempten;ePOS;ePOS;03300253;Deutsch;SBB CFF FFS;4;47.3321182098,8.8048317933
1241693.51;2702324.713;753;18.079;WZ;Wetzikon;ePOS;ePOS;03123257;Deutsch;SBB CFF FFS;5;47.3181751821,8.79209681354
1253568.151;2694215.397;753;0.036;EF;Effretikon;ePOS;ePOS;ID03305256;Deutsch;SBB CFF FFS;0;47.4261735418,8.68735151158
1241694.774;2702323.742;753;18.077;WZ;Wetzikon;ePOS;ePOS;03123259;Deutsch;SBB CFF FFS;5;47.3181867,8.79208426085
1255889.631;2686324.661;752;9.945;KL;Kloten;ePOS;ePOS;03308254;Deutsch;SBB CFF FFS;4;47.4481329912,8.58323231039
1253872.514;2684744.966;752;7.213;OP;Opfikon;ePOS;ePOS;03340253;Deutsch;SBB CFF FFS;2;47.430198098,8.56190664843
1254866.226;2689548.716;752;14.722;BSD;Bassersdorf;S-POS;S-POS;03307252;Deutsch;SBB CFF FFS;6;47.4384986128,8.62576946909
1255933.513;2686345.484;752;9.988;KL;Kloten;ePOS;ePOS;03308255;Deutsch;SBB CFF FFS;4;47.4485248938,8.58351685931
1254886.42;2689566.034;752;14.735;BSD;Bassersdorf;ePOS;ePOS;03307253;Deutsch;SBB CFF FFS;6;47.4386778616,8.62600306915
1255231.069;2685392.437;752;8.804;KLB;Kloten Balsberg;ePOS;ePOS;03309253;Deutsch;SBB CFF FFS;4;47.4423321031,8.570747383
1249627.879;2682339.472;751;2.229;ZWIP;Zurich Wipkingen;ePOS;ePOS;03015253;Deutsch;SBB CFF FFS;-4;47.3923301894,8.52924444901
1251919.21;2687108.999;751;8.448;WS;Wallisellen;ePOS;ePOS;03129255;Deutsch;SBB CFF FFS;0;47.4123231372,8.59285629286
1252831.808;2689111.586;751;11.063;DTL;Dietlikon;S-POS;S-POS;03306253;Deutsch;SBB CFF FFS;3;47.4202622617,8.61956944717
1253532.562;2694162.257;751;16.825;EF;Effretikon;ePOS;ePOS;03305257;Deutsch;SBB CFF FFS;7;47.4258610948,8.68663981308
1261797.333;2696793.772;751;26.071;W;Winterthur;S-POS;S-POS;06000262;Deutsch;SBB CFF FFS;10;47.4998027938,8.72330483321
1261939.958;2696811.999;751;26.206;W;Winterthur;ePOS;ePOS;06000270;Deutsch;SBB CFF FFS;11;47.5010826905,8.72357770337
1253487.347;2694150.15;751;16.779;EF;Effretikon;S-POS;S-POS;4-2071;Deutsch;SBB CFF FFS;6;47.4254562094,8.68646984569
1253573.429;2694197.682;751;16.876;EF;Effretikon;ePOS;ePOS;03305254;Deutsch;SBB CFF FFS;7;47.426223542,8.68711787034
1256558.922;2695560.339;751;20.503;KE;Kemptthal;S-POS;S-POS;03304252;Deutsch;SBB CFF FFS;8;47.4528753585,8.70581437121
1261820.239;2696749.993;751;26.071;W;Winterthur;ePOS;ePOS;06000268;Deutsch;SBB CFF FFS;10;47.5000152254,8.72272886161
1261800.543;2696800.518;751;26.077;W;Winterthur;ePOS;ePOS;06000275;Deutsch;SBB CFF FFS;10;47.4998306669,8.72339505008
1261850.418;2696839.06;751;26.139;W;Winterthur;ePOS;ePOS;06000274;Deutsch;SBB CFF FFS;10;47.5002734998,8.72391734474
1261860.729;2696842.702;751;26.15;W;Winterthur;ePOS;ePOS;06000271;Deutsch;SBB CFF FFS;11;47.5003656868,8.72396791614
1261867.79;2696847.906;751;26.159;W;Winterthur;ePOS;ePOS;06000278;Deutsch;SBB CFF FFS;11;47.5004284174,8.72403850907
1249630.255;2682340.519;751;2.232;ZWIP;Zurich Wipkingen;S-POS;S-POS;03015252;Deutsch;SBB CFF FFS;-4;47.3923514267,8.52925875253
1252835.215;2689084.886;751;11.057;DTL;Dietlikon;ePOS;ePOS;03306254;Deutsch;SBB CFF FFS;3;47.4202965148,8.61921634002
1261797.716;2696793.045;751;26.071;W;Winterthur;ePOS;ePOS;06000276;Deutsch;SBB CFF FFS;10;47.499806345,8.72329526915
1261799.173;2696799.774;751;26.076;W;Winterthur;ePOS;ePOS;06000272;Deutsch;SBB CFF FFS;10;47.4998184565,8.7233848795
1261799.617;2696799.031;751;26.076;W;Winterthur;ePOS;ePOS;06000273;Deutsch;SBB CFF FFS;10;47.4998225586,8.72337511638
1261913.234;2696870.221;751;26.209;W;Winterthur;ePOS;ePOS;06000269;Deutsch;SBB CFF FFS;11;47.5008337924,8.72434451502
1251850.427;2683543.239;751;4.853;ZOER;Zurich Oerlikon;ePOS;ePOS;03006263;Deutsch;SBB CFF FFS;-1;47.4121666245,8.5456019857
1252834.671;2689086.103;751;11.057;DTL;Dietlikon;S-POS;S-POS;03306252;Deutsch;SBB CFF FFS;3;47.4202914578,8.61923235734
1253532.278;2694163.054;751;16.825;EF;Effretikon;S-POS;S-POS;03305253;Deutsch;SBB CFF FFS;7;47.4258584268,8.68665031477
1261820.641;2696749.276;751;26.072;W;Winterthur;S-POS;S-POS;06000261;Deutsch;SBB CFF FFS;10;47.5000189459,8.7227194343
1261800.948;2696799.801;751;26.077;W;Winterthur;ePOS;ePOS;06000264;Deutsch;SBB CFF FFS;10;47.4998344145,8.72338562351
1251943.697;2687033.982;751;8.369;WS;Wallisellen;S-POS;S-POS;03129253;Deutsch;SBB CFF FFS;0;47.4125532733,8.59186719683
1251969.678;2687055.435;751;8.381;WS;Wallisellen;ePOS;ePOS;03129256;Deutsch;SBB CFF FFS;0;47.4127840889,8.59215647903
1261914.082;2696870.623;751;26.21;W;Winterthur;ePOS;ePOS;06000277;Deutsch;SBB CFF FFS;11;47.5008413589,8.72435003407
1256131.046;2684702.156;750;9.574;ZFH;Zurich Flughafen;ePOS;ePOS;3016282;Deutsch;SBB CFF FFS;3;47.4505149202,8.56176773898
1256133.016;2684707.555;750;9.579;ZFH;Zurich Flughafen;ePOS;ePOS;03016281;Deutsch;SBB CFF FFS;3;47.4505319416,8.56183969339
1256121.488;2684717.696;750;9.579;ZFH;Zurich Flughafen;ePOS;ePOS;03016276;Deutsch;SBB CFF FFS;3;47.4504269634,8.56197195576
1256124.042;2684720.712;750;9.583;ZFH;Zurich Flughafen;ePOS;ePOS;03016274;Deutsch;SBB CFF FFS;3;47.4504495435,8.56201242695
1256145.897;2684744.799;750;9.614;ZFH;Zurich Flughafen;ePOS;ePOS;03016278;Deutsch;SBB CFF FFS;4;47.4506429862,8.56233592426
1256129.441;2684703.031;750;9.574;ZFH;Zurich Flughafen;ePOS;ePOS;03016279;Deutsch;SBB CFF FFS;3;47.4505003736,8.56177903523
1256144.553;2684745.862;750;9.614;ZFH;Zurich Flughafen;ePOS;ePOS;03016267;Deutsch;SBB CFF FFS;4;47.4506307626,8.56234976247
1256120.244;2684716.844;750;9.578;ZFH;Zurich Flughafen;ePOS;ePOS;03016272;Deutsch;SBB CFF FFS;3;47.4504158856,8.56196042375
1256134.159;2684706.68;750;9.579;ZFH;Zurich Flughafen;ePOS;ePOS;03016280;Deutsch;SBB CFF FFS;3;47.4505423334,8.56182830947
1256148.624;2684742.713;750;9.614;ZFH;Zurich Flughafen;ePOS;ePOS;03016277;Deutsch;SBB CFF FFS;4;47.4506677791,8.56230878555
1256141.705;2684748.008;750;9.614;ZFH;Zurich Flughafen;ePOS;ePOS;03016271;Deutsch;SBB CFF FFS;4;47.4506048738,8.56237767365
1256122.777;2684719.204;750;9.581;ZFH;Zurich Flughafen;ePOS;ePOS;03016269;Deutsch;SBB CFF FFS;3;47.4504383613,8.56199219363
1256143.059;2684746.985;750;9.614;ZFH;Zurich Flughafen;ePOS;ePOS;03016270;Deutsch;SBB CFF FFS;4;47.4506171822,8.56236436768
1256120.807;2684718.329;750;9.579;ZFH;Zurich Flughafen;ePOS;ePOS;03016275;Deutsch;SBB CFF FFS;3;47.4504207576,8.56198021887
1256122.072;2684719.788;750;9.581;ZFH;Zurich Flughafen;ePOS;ePOS;03016268;Deutsch;SBB CFF FFS;3;47.450431946,8.56199980253
1256123.264;2684721.32;750;9.583;ZFH;Zurich Flughafen;ePOS;ePOS;03016273;Deutsch;SBB CFF FFS;3;47.4504424685,8.56202034019
1248065.982;2682892.283;748;200.644;ZLOE;Zurich HB Lowenstrasse;S-POS;S-POS;ID03000278;Deutsch;SBB CFF FFS;-1;47.3782141766,8.53627634098
1248065.643;2682893.093;748;200.645;ZLOE;Zurich HB Lowenstrasse;S-POS;S-POS;ID03000279;Deutsch;SBB CFF FFS;-1;47.3782110259,8.53628700273
1248039.828;2683063.88;748;200.814;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000329;Deutsch;SBB CFF FFS;-1;47.3779573539,8.53854345965
1248038.892;2683063.526;748;200.814;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000327;Deutsch;SBB CFF FFS;-1;47.3779489808,8.53853859894
1248030.943;2683091.453;748;200.842;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000331;Deutsch;SBB CFF FFS;-1;47.3778739713,8.5389068794
1248030.535;2683092.361;748;200.843;ZLOE;Zurich HB Lowenstrasse;S-POS;S-POS;03000288;Deutsch;SBB CFF FFS;-1;47.3778701875,8.53891882565
1251753.32;2683392.142;748;206.671;ZOER;Zurich Oerlikon;ePOS;ePOS;03006277;Deutsch;SBB CFF FFS;1;47.411312469,8.54358204507
1251747.925;2683395.79;748;206.672;ZOER;Zurich Oerlikon;S-POS;S-POS;03006271;Deutsch;SBB CFF FFS;1;47.4112634884,8.54362936863
1251748.297;2683396.483;748;206.673;ZOER;Zurich Oerlikon;S-POS;S-POS;03006274;Deutsch;SBB CFF FFS;1;47.4112667461,8.54363861916
1248064.147;2682892.482;748;200.645;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;ID03000314;Deutsch;SBB CFF FFS;-1;47.3781976487,8.53627863591
1248040.57;2683062.3;748;200.812;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000328;Deutsch;SBB CFF FFS;-1;47.3779642262,8.538522678
1248028.826;2683091.684;748;200.843;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000330;Deutsch;SBB CFF FFS;-1;47.3778549033,8.53890954483
1251751.976;2683392.855;748;206.671;ZOER;Zurich Oerlikon;ePOS;ePOS;03006276;Deutsch;SBB CFF FFS;1;47.4113002918,8.54359124042
1251747.139;2683396.824;748;206.673;ZOER;Zurich Oerlikon;ePOS;ePOS;03006268;Deutsch;SBB CFF FFS;1;47.4112562887,8.5436429208
1248064.461;2682891.671;748;200.644;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;ID03000313;Deutsch;SBB CFF FFS;-1;47.3782005747,8.53626795629
1248029.181;2683090.652;748;200.842;ZLOE;Zurich HB Lowenstrasse;ePOS;ePOS;03000332;Deutsch;SBB CFF FFS;-1;47.377858226,8.53889594698
1251750.457;2683394.777;748;206.672;ZOER;Zurich Oerlikon;ePOS;ePOS;03006267;Deutsch;SBB CFF FFS;1;47.4112863876,8.54361642042
1246822.416;2683813.252;745;101.555;ZSTH;Zurich Stadelhofen;S-POS;S-POS;03003258;Deutsch;SBB CFF FFS;2;47.3669138306,8.54823726568
1246832.968;2683826.067;745;101.555;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003263;Deutsch;SBB CFF FFS;2;47.3670070988,8.54840887768
1250241.022;2687383.385;745;106.939;STET;Stettbach;ePOS;ePOS;03147255;Deutsch;SBB CFF FFS;4;47.3971945136,8.59616349389
1246770.43;2683866.238;745;101.627;ZSTH;Zurich Stadelhofen;S-POS;S-POS;03003259;Deutsch;SBB CFF FFS;3;47.3664395602,8.54892892148
1246785.672;2683819.727;745;101.584;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003255;Deutsch;SBB CFF FFS;2;47.3665825545,8.54831609871
1246786.805;2683820.933;745;101.584;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003266;Deutsch;SBB CFF FFS;2;47.3665925906,8.54833227494
1246783.136;2683875.635;745;101.626;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003265;Deutsch;SBB CFF FFS;3;47.3665526341,8.54905569179
1246782.624;2683876.253;745;101.627;ZSTH;Zurich Stadelhofen;S-POS;S-POS;03003257;Deutsch;SBB CFF FFS;3;47.3665479508,8.5490637765
1246823.039;2683812.686;745;101.554;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003264;Deutsch;SBB CFF FFS;2;47.3669195055,8.54822988997
1250241.563;2687379.209;745;106.939;STET;Stettbach;ePOS;ePOS;03147254;Deutsch;SBB CFF FFS;4;47.397199933,8.59610828954
1248152.383;2683073.107;745;99.835;ZMUS;Zurich HB Museumstrasse;ePOS;ePOS;03000326;Deutsch;SBB CFF FFS;1;47.3789684384,8.53868651845
1248151.435;2683072.783;745;99.835;ZMUS;Zurich HB Museumstrasse;ePOS;ePOS;03000324;Deutsch;SBB CFF FFS;1;47.3789599536,8.53868205261
1239695.147;2706000.795;742;14.028;HI;Hinwil;ePOS;ePOS;03130253;Deutsch;SBB CFF FFS;0;47.2996233314,8.84023879512
1247440.559;2708733.062;742;25.262;BMA;Bauma;ePOS;ePOS;03134253;Deutsch;SBB CFF FFS;4;47.368831992,8.87823761744
1239728.01;2705956.859;742;13.975;HI;Hinwil;S-POS;S-POS;03130252;Deutsch;SBB CFF FFS;0;47.2999259267,8.83966572674
1231941.678;2705705.457;740;60.941;JO;Jona;ePOS;ePOS;03120252;Deutsch;SBB CFF FFS;0;47.229942903,8.8345106845
1235321.595;2707198.832;740;65.85;RUE;Ruti ZH;ePOS;ePOS;03121258;Deutsch;SBB CFF FFS;1;47.2600982532,8.85503271398
1236459.33;2704763.853;740;68.628;BUB;Bubikon;S-POS;S-POS;03122252;Deutsch;SBB CFF FFS;3;47.2707209317,8.82313162577
1241649.339;2702315.33;740;74.505;WZ;Wetzikon;ePOS;ePOS;03123258;Deutsch;SBB CFF FFS;4;47.3177794051,8.79196265059
1243604.804;2700338.997;740;77.324;AAT;Aathal;ePOS;ePOS;03124253;Deutsch;SBB CFF FFS;5;47.3356687187,8.76626413257
1245242.825;2696614.597;740;81.471;UST;Uster;S-POS;S-POS;03125256;Deutsch;SBB CFF FFS;7;47.3509559531,8.71734671302
1245217.826;2696675.724;740;81.408;UST;Uster;ePOS;ePOS;03125259;Deutsch;SBB CFF FFS;7;47.3507221716,8.71815020726
1245270.841;2696632.248;740;81.475;UST;Uster;ePOS;ePOS;03125261;Deutsch;SBB CFF FFS;7;47.351205317,8.71758633106
1248895.261;2692091.129;740;87.288;SCWE;Schwerzenbach ZH;ePOS;ePOS;03127254;Deutsch;SBB CFF FFS;9;47.3844504882,8.65823855291
1250603.303;2689412.66;740;90.469;DUE;Dubendorf;ePOS;ePOS;03128255;Deutsch;SBB CFF FFS;10;47.4001802052,8.62311302398
1236471.741;2704722.516;740;68.666;BUB;Bubikon;ePOS;ePOS;03122253;Deutsch;SBB CFF FFS;4;47.2708391046,8.82258834373
1247250.764;2694220.4;740;84.596;NAEN;Nanikon-Greifensee;ePOS;ePOS;03126254;Deutsch;SBB CFF FFS;8;47.3693602414,8.68608673447
1248864.761;2692188.888;740;87.191;SCWE;Schwerzenbach ZH;S-POS;S-POS;5-0797;Deutsch;SBB CFF FFS;8;47.3841625241,8.65952673563
1231975.44;2705697.535;740;60.973;JO;Jona;ePOS;ePOS;03120256;Deutsch;SBB CFF FFS;0;47.2302477989,8.83441402402
1235361.754;2707126.469;740;65.935;RUE;Ruti ZH;ePOS;ePOS;03121257;Deutsch;SBB CFF FFS;1;47.260471152,8.85408636962
1245184.421;2696697.985;740;81.37;UST;Uster;ePOS;ePOS;03125258;Deutsch;SBB CFF FFS;7;47.350418491,8.7184375734
1245216.536;2696677.363;740;81.406;UST;Uster;ePOS;ePOS;03125260;Deutsch;SBB CFF FFS;7;47.3507103301,8.71817161754
1248893.978;2692137.361;740;87.25;SCWE;Schwerzenbach ZH;ePOS;ePOS;03127255;Deutsch;SBB CFF FFS;8;47.3844324854,8.65885046575
